"Point"	"x_coord"	"y_coord"	"z_coord"	"u"	"v"
14369	+1.155579842e+00	-5.609748748e-02	+2.068422858e-01	0.739431062	0.571414286
14370	+1.155587419e+00	-5.446400076e-02	+2.061546019e-01	0.741434669	0.571414286
14371	+1.155591865e+00	-5.282904580e-02	+2.054614872e-01	0.743438277	0.571414286
14372	+1.155593185e+00	-5.119250636e-02	+2.047629933e-01	0.745441884	0.571414286
14373	+1.155591384e+00	-4.955426617e-02	+2.040591729e-01	0.747445491	0.571414286
14374	+1.155586464e+00	-4.791420895e-02	+2.033500795e-01	0.749449098	0.571414286
14375	+1.155578429e+00	-4.627221842e-02	+2.026357674e-01	0.751452705	0.571414286
14376	+1.155567283e+00	-4.462817827e-02	+2.019162919e-01	0.753456313	0.571414286
14377	+1.155553028e+00	-4.298197222e-02	+2.011917092e-01	0.755459920	0.571414286
14378	+1.155535667e+00	-4.133348397e-02	+2.004620763e-01	0.757463527	0.571414286
14379	+1.155515201e+00	-3.968259723e-02	+1.997274512e-01	0.759467134	0.571414286
14380	+1.155491633e+00	-3.802919570e-02	+1.989878927e-01	0.761470741	0.571414286
14381	+1.155464964e+00	-3.637316312e-02	+1.982434603e-01	0.763474349	0.571414286
14382	+1.155435194e+00	-3.471438320e-02	+1.974942149e-01	0.765477956	0.571414286
14383	+1.155402325e+00	-3.305273968e-02	+1.967402177e-01	0.767481563	0.571414286
14384	+1.155366356e+00	-3.138811632e-02	+1.959815312e-01	0.769485170	0.571414286
14385	+1.155327287e+00	-2.972039690e-02	+1.952182184e-01	0.771488778	0.571414286
14386	+1.155285119e+00	-2.804946519e-02	+1.944503436e-01	0.773492385	0.571414286
14387	+1.155239849e+00	-2.637520503e-02	+1.936779716e-01	0.775495992	0.571414286
14388	+1.155191477e+00	-2.469750024e-02	+1.929011683e-01	0.777499599	0.571414286
14389	+1.155139995e+00	-2.301628003e-02	+1.921199520e-01	0.779503206	0.571414286
14390	+1.155085359e+00	-2.133172860e-02	+1.913340701e-01	0.781506814	0.571414286
14391	+1.155027515e+00	-1.964412552e-02	+1.905431661e-01	0.783510421	0.571414286
14392	+1.154966407e+00	-1.795375307e-02	+1.897468782e-01	0.785514028	0.571414286
14393	+1.154901982e+00	-1.626089358e-02	+1.889448419e-01	0.787517635	0.571414286
14394	+1.154834187e+00	-1.456582944e-02	+1.881366900e-01	0.789521242	0.571414286
14395	+1.154762971e+00	-1.286884310e-02	+1.873220529e-01	0.791524850	0.571414286
14396	+1.154688284e+00	-1.117021704e-02	+1.865005581e-01	0.793528457	0.571414286
14397	+1.154610076e+00	-9.470233796e-03	+1.856718310e-01	0.795532064	0.571414286
14398	+1.154528300e+00	-7.769175938e-03	+1.848354942e-01	0.797535671	0.571414286
14399	+1.154442909e+00	-6.067326061e-03	+1.839911681e-01	0.799539279	0.571414286
14400	+1.154353858e+00	-4.364966785e-03	+1.831384706e-01	0.801542886	0.571414286
14401	+1.154261102e+00	-2.662380747e-03	+1.822770171e-01	0.803546493	0.571414286
14402	+1.154164600e+00	-9.598505962e-04	+1.814064209e-01	0.805550100	0.571414286
14403	+1.154064310e+00	+7.423410138e-04	+1.805262928e-01	0.807553707	0.571414286
14404	+1.153960193e+00	+2.443911429e-03	+1.796362416e-01	0.809557315	0.571414286
14405	+1.153852210e+00	+4.144578003e-03	+1.787358738e-01	0.811560922	0.571414286
14406	+1.153740326e+00	+5.844058101e-03	+1.778247935e-01	0.813564529	0.571414286
14407	+1.153624504e+00	+7.542069107e-03	+1.769026030e-01	0.815568136	0.571414286
14408	+1.153504713e+00	+9.238328431e-03	+1.759689025e-01	0.817571743	0.571414286
14409	+1.153380920e+00	+1.093255351e-02	+1.750232899e-01	0.819575351	0.571414286
14410	+1.153253095e+00	+1.262446182e-02	+1.740653614e-01	0.821578958	0.571414286
14411	+1.153121211e+00	+1.431377088e-02	+1.730947114e-01	0.823582565	0.571414286
14412	+1.152985241e+00	+1.600019825e-02	+1.721109321e-01	0.825586172	0.571414286
14413	+1.152845162e+00	+1.768346155e-02	+1.711136141e-01	0.827589780	0.571414286
14414	+1.152700951e+00	+1.936327847e-02	+1.701023465e-01	0.829593387	0.571414286
14415	+1.152552587e+00	+2.103936674e-02	+1.690767164e-01	0.831596994	0.571414286
14416	+1.152400054e+00	+2.271144372e-02	+1.680363097e-01	0.833600601	0.571414286
14417	+1.152243337e+00	+2.437907316e-02	+1.669807054e-01	0.835604208	0.571414286
14418	+1.152082435e+00	+2.604143708e-02	+1.659094686e-01	0.837607816	0.571414286
14419	+1.151917351e+00	+2.769764814e-02	+1.648221607e-01	0.839611423	0.571414286
14420	+1.151748094e+00	+2.934681719e-02	+1.637183418e-01	0.841615030	0.571414286
14421	+1.151574682e+00	+3.098805532e-02	+1.625975706e-01	0.843618637	0.571414286
14422	+1.151397135e+00	+3.262047384e-02	+1.614594049e-01	0.845622244	0.571414286
14423	+1.151215482e+00	+3.424318427e-02	+1.603034015e-01	0.847625852	0.571414286
14424	+1.151029756e+00	+3.585529838e-02	+1.591291167e-01	0.849629459	0.571414286
14425	+1.150839998e+00	+3.745592823e-02	+1.579361057e-01	0.851633066	0.571414286
14426	+1.150646255e+00	+3.904418612e-02	+1.567239236e-01	0.853636673	0.571414286
14427	+1.150448579e+00	+4.061918466e-02	+1.554921253e-01	0.855640281	0.571414286
14428	+1.150247029e+00	+4.218003675e-02	+1.542402653e-01	0.857643888	0.571414286
14429	+1.150041670e+00	+4.372585559e-02	+1.529678984e-01	0.859647495	0.571414286
14430	+1.149832574e+00	+4.525575471e-02	+1.516745799e-01	0.861651102	0.571414286
14431	+1.149619821e+00	+4.676884795e-02	+1.503598653e-01	0.863654709	0.571414286
14432	+1.149403494e+00	+4.826424949e-02	+1.490233113e-01	0.865658317	0.571414286
14433	+1.149183686e+00	+4.974107384e-02	+1.476644755e-01	0.867661924	0.571414286
14434	+1.148960494e+00	+5.119843587e-02	+1.462829168e-01	0.869665531	0.571414286
14435	+1.148734024e+00	+5.263545076e-02	+1.448781960e-01	0.871669138	0.571414286
14436	+1.148504388e+00	+5.405123406e-02	+1.434498757e-01	0.873672745	0.571414286
14437	+1.148271705e+00	+5.544490165e-02	+1.419975207e-01	0.875676353	0.571414286
14438	+1.148036101e+00	+5.681556977e-02	+1.405206988e-01	0.877679960	0.571414286
14439	+1.147797708e+00	+5.816235500e-02	+1.390189806e-01	0.879683567	0.571414286
14440	+1.147556669e+00	+5.948437424e-02	+1.374919401e-01	0.881687174	0.571414286
14441	+1.147313130e+00	+6.078074473e-02	+1.359391554e-01	0.883690782	0.571414286
14442	+1.147067246e+00	+6.205058404e-02	+1.343602087e-01	0.885694389	0.571414286
14443	+1.146819181e+00	+6.329301006e-02	+1.327546871e-01	0.887697996	0.571414286
14444	+1.146569106e+00	+6.450710891e-02	+1.311221753e-01	0.889701603	0.571414286
14445	+1.146317232e+00	+6.569099368e-02	+1.294620367e-01	0.891705210	0.571414286
14446	+1.146063819e+00	+6.684161550e-02	+1.277733679e-01	0.893708818	0.571414286
14447	+1.145809149e+00	+6.795581843e-02	+1.260552453e-01	0.895712425	0.571414286
14448	+1.145553521e+00	+6.903044478e-02	+1.243067501e-01	0.897716032	0.571414286
14449	+1.145297253e+00	+7.006233753e-02	+1.225269701e-01	0.899719639	0.571414286
14450	+1.145040680e+00	+7.104834033e-02	+1.207150006e-01	0.901723246	0.571414286
14451	+1.144784152e+00	+7.198529739e-02	+1.188699456e-01	0.903726854	0.571414286
14452	+1.144528036e+00	+7.287005343e-02	+1.169909188e-01	0.905730461	0.571414286
14453	+1.144272717e+00	+7.369945357e-02	+1.150770451e-01	0.907734068	0.571414286
14454	+1.144018591e+00	+7.447034322e-02	+1.131274619e-01	0.909737675	0.571414286
14455	+1.143766072e+00	+7.517956798e-02	+1.111413203e-01	0.911741283	0.571414286
14456	+1.143515586e+00	+7.582397352e-02	+1.091177871e-01	0.913744890	0.571414286
14457	+1.143267575e+00	+7.640040544e-02	+1.070560459e-01	0.915748497	0.571414286
14458	+1.143022490e+00	+7.690570911e-02	+1.049552993e-01	0.917752104	0.571414286
14459	+1.142780798e+00	+7.733672953e-02	+1.028147705e-01	0.919755711	0.571414286
14460	+1.142542974e+00	+7.769031120e-02	+1.006337055e-01	0.921759319	0.571414286
14461	+1.142309506e+00	+7.796329790e-02	+9.841137489e-02	0.923762926	0.571414286
14462	+1.142080891e+00	+7.815253256e-02	+9.614707664e-02	0.925766533	0.571414286
14463	+1.141857636e+00	+7.825485705e-02	+9.384013800e-02	0.927770140	0.571414286
14464	+1.141640256e+00	+7.826711204e-02	+9.148991826e-02	0.929773747	0.571414286
14465	+1.141429273e+00	+7.818613679e-02	+8.909581147e-02	0.931777355	0.571414286
14466	+1.141225217e+00	+7.800876898e-02	+8.665724924e-02	0.933780962	0.571414286
14467	+1.141028625e+00	+7.773184453e-02	+8.417370384e-02	0.935784569	0.571414286
14468	+1.140840039e+00	+7.735219745e-02	+8.164469138e-02	0.937788176	0.571414286
14469	+1.140660005e+00	+7.686665966e-02	+7.906977527e-02	0.939791784	0.571414286
14470	+1.140489074e+00	+7.627206084e-02	+7.644856976e-02	0.941795391	0.571414286
14471	+1.140327801e+00	+7.556522830e-02	+7.378074385e-02	0.943798998	0.571414286
14472	+1.140176776e+00	+7.474328355e-02	+7.106672689e-02	0.945802605	0.571414286
14473	+1.140036882e+00	+7.380619511e-02	+6.831373127e-02	0.947806212	0.571414286
14474	+1.139909093e+00	+7.275563557e-02	+6.553299003e-02	0.949809820	0.571414286
14475	+1.139794265e+00	+7.159336611e-02	+6.273590078e-02	0.951813427	0.571414286
14476	+1.139693114e+00	+7.032114760e-02	+5.993379323e-02	0.953817034	0.571414286
14477	+1.139606203e+00	+6.894074004e-02	+5.713790622e-02	0.955820641	0.571414286
14478	+1.139533935e+00	+6.745390291e-02	+5.435936711e-02	0.957824248	0.571414286
14479	+1.139476540e+00	+6.586239533e-02	+5.160917221e-02	0.959827856	0.571414286
14480	+1.139434072e+00	+6.416797641e-02	+4.889816878e-02	0.961831463	0.571414286
14481	+1.139406401e+00	+6.237240546e-02	+4.623703903e-02	0.963835070	0.571414286
14482	+1.139393210e+00	+6.047744227e-02	+4.363628684e-02	0.965838677	0.571414286
14483	+1.139393995e+00	+5.848484739e-02	+4.110622744e-02	0.967842285	0.571414286
14484	+1.139408068e+00	+5.639638237e-02	+3.865698072e-02	0.969845892	0.571414286
14485	+1.139434560e+00	+5.421380998e-02	+3.629846840e-02	0.971849499	0.571414286
14486	+1.139472430e+00	+5.193889453e-02	+3.404041563e-02	0.973853106	0.571414286
14487	+1.139520473e+00	+4.957340200e-02	+3.189235708e-02	0.975856713	0.571414286
14488	+1.139577341e+00	+4.711910036e-02	+2.986364805e-02	0.977860321	0.571414286
14489	+1.139641555e+00	+4.457775971e-02	+2.796348055e-02	0.979863928	0.571414286
14490	+1.139711530e+00	+4.195115250e-02	+2.620090450e-02	0.981867535	0.571414286
14491	+1.139785597e+00	+3.924105372e-02	+2.458485419e-02	0.983871142	0.571414286
14492	+1.139862034e+00	+3.644924109e-02	+2.312417965e-02	0.985874749	0.571414286
14493	+1.139939099e+00	+3.357749515e-02	+2.182768304e-02	0.987878357	0.571414286
14494	+1.140015059e+00	+3.062759950e-02	+2.070415944e-02	0.989881964	0.571414286
14495	+1.140088236e+00	+2.760134083e-02	+1.976244187e-02	0.991885571	0.571414286
14496	+1.140157042e+00	+2.450050910e-02	+1.901144982e-02	0.993889178	0.571414286
14497	+1.140220023e+00	+2.132689761e-02	+1.846024065e-02	0.995892786	0.571414286
14498	+1.140275905e+00	+1.808230310e-02	+1.811806297e-02	0.997896393	0.571414286
14499	+1.140323638e+00	+1.476852579e-02	+1.799441109e-02	0.999900000	0.571414286
14500	+1.145477262e+00	+1.422923801e-02	+1.889774493e-02	0.000100000	0.591818367
14501	+1.145500801e+00	+1.219326878e-02	+1.894419954e-02	0.002103607	0.591818367
14502	+1.145520456e+00	+1.018945770e-02	+1.907300630e-02	0.004107214	0.591818367
14503	+1.145536452e+00	+8.218620489e-03	+1.928093844e-02	0.006110822	0.591818367
14504	+1.145549052e+00	+6.281572286e-03	+1.956480809e-02	0.008114429	0.591818367
14505	+1.145558546e+00	+4.379127651e-03	+1.992145974e-02	0.010118036	0.591818367
14506	+1.145565251e+00	+2.512100569e-03	+2.034776377e-02	0.012121643	0.591818367
14507	+1.145569502e+00	+6.813044553e-04	+2.084061033e-02	0.014125251	0.591818367
14508	+1.145571650e+00	-1.112447842e-03	+2.139690337e-02	0.016128858	0.591818367
14509	+1.145572053e+00	-2.868344033e-03	+2.201355501e-02	0.018132465	0.591818367
14510	+1.145571077e+00	-4.585572377e-03	+2.268748031e-02	0.020136072	0.591818367
14511	+1.145569086e+00	-6.263321671e-03	+2.341559229e-02	0.022139679	0.591818367
14512	+1.145566441e+00	-7.900781237e-03	+2.419479747e-02	0.024143287	0.591818367
14513	+1.145563497e+00	-9.497140908e-03	+2.502199164e-02	0.026146894	0.591818367
14514	+1.145560596e+00	-1.105159101e-02	+2.589405624e-02	0.028150501	0.591818367
14515	+1.145558069e+00	-1.256332234e-02	+2.680785497e-02	0.030154108	0.591818367
14516	+1.145556227e+00	-1.403152617e-02	+2.776023098e-02	0.032157715	0.591818367
14517	+1.145555366e+00	-1.545539417e-02	+2.874800432e-02	0.034161323	0.591818367
14518	+1.145555757e+00	-1.683411847e-02	+2.976796996e-02	0.036164930	0.591818367
14519	+1.145557648e+00	-1.816689154e-02	+3.081689610e-02	0.038168537	0.591818367
14520	+1.145561262e+00	-1.945290625e-02	+3.189152290e-02	0.040172144	0.591818367
14521	+1.145566798e+00	-2.069135577e-02	+3.298856160e-02	0.042175752	0.591818367
14522	+1.145574423e+00	-2.188143362e-02	+3.410469400e-02	0.044179359	0.591818367
14523	+1.145584279e+00	-2.302233355e-02	+3.523657225e-02	0.046182966	0.591818367
14524	+1.145596476e+00	-2.411324959e-02	+3.638081900e-02	0.048186573	0.591818367
14525	+1.145611097e+00	-2.515337597e-02	+3.753402778e-02	0.050190180	0.591818367
14526	+1.145628194e+00	-2.614190711e-02	+3.869276375e-02	0.052193788	0.591818367
14527	+1.145647788e+00	-2.707803810e-02	+3.985356516e-02	0.054197395	0.591818367
14528	+1.145669874e+00	-2.796102343e-02	+4.101301287e-02	0.056201002	0.591818367
14529	+1.145694440e+00	-2.879124212e-02	+4.216897066e-02	0.058204609	0.591818367
14530	+1.145721497e+00	-2.957095149e-02	+4.332147599e-02	0.060208216	0.591818367
14531	+1.145751045e+00	-3.030260420e-02	+4.447079654e-02	0.062211824	0.591818367
14532	+1.145783078e+00	-3.098865276e-02	+4.561720353e-02	0.064215431	0.591818367
14533	+1.145817580e+00	-3.163154946e-02	+4.676097158e-02	0.066219038	0.591818367
14534	+1.145854527e+00	-3.223374639e-02	+4.790237852e-02	0.068222645	0.591818367
14535	+1.145893889e+00	-3.279769545e-02	+4.904170529e-02	0.070226253	0.591818367
14536	+1.145935628e+00	-3.332584836e-02	+5.017923577e-02	0.072229860	0.591818367
14537	+1.145979703e+00	-3.382065663e-02	+5.131525663e-02	0.074233467	0.591818367
14538	+1.146026066e+00	-3.428457163e-02	+5.245005726e-02	0.076237074	0.591818367
14539	+1.146074666e+00	-3.472004456e-02	+5.358392957e-02	0.078240681	0.591818367
14540	+1.146125448e+00	-3.512952645e-02	+5.471716787e-02	0.080244289	0.591818367
14541	+1.146178355e+00	-3.551546821e-02	+5.585006881e-02	0.082247896	0.591818367
14542	+1.146233325e+00	-3.588032061e-02	+5.698293118e-02	0.084251503	0.591818367
14543	+1.146290296e+00	-3.622653429e-02	+5.811605584e-02	0.086255110	0.591818367
14544	+1.146349202e+00	-3.655655980e-02	+5.924974558e-02	0.088258717	0.591818367
14545	+1.146409978e+00	-3.687284755e-02	+6.038430504e-02	0.090262325	0.591818367
14546	+1.146472556e+00	-3.717784789e-02	+6.152004053e-02	0.092265932	0.591818367
14547	+1.146536867e+00	-3.747401106e-02	+6.265725999e-02	0.094269539	0.591818367
14548	+1.146602840e+00	-3.776378721e-02	+6.379627284e-02	0.096273146	0.591818367
14549	+1.146670406e+00	-3.804962642e-02	+6.493738989e-02	0.098276754	0.591818367
14550	+1.146739494e+00	-3.833397868e-02	+6.608092320e-02	0.100280361	0.591818367
14551	+1.146810029e+00	-3.861929391e-02	+6.722718602e-02	0.102283968	0.591818367
14552	+1.146881941e+00	-3.890802194e-02	+6.837649265e-02	0.104287575	0.591818367
14553	+1.146955154e+00	-3.920261252e-02	+6.952915834e-02	0.106291182	0.591818367
14554	+1.147029594e+00	-3.950551531e-02	+7.068549916e-02	0.108294790	0.591818367
14555	+1.147105184e+00	-3.981917697e-02	+7.184583148e-02	0.110298397	0.591818367
14556	+1.147181850e+00	-4.014592070e-02	+7.301045181e-02	0.112302004	0.591818367
14557	+1.147259543e+00	-4.048673968e-02	+7.417943658e-02	0.114305611	0.591818367
14558	+1.147338242e+00	-4.084151355e-02	+7.535267709e-02	0.116309218	0.591818367
14559	+1.147417922e+00	-4.121008523e-02	+7.653005767e-02	0.118312826	0.591818367
14560	+1.147498558e+00	-4.159229766e-02	+7.771146177e-02	0.120316433	0.591818367
14561	+1.147580126e+00	-4.198799374e-02	+7.889677195e-02	0.122320040	0.591818367
14562	+1.147662599e+00	-4.239701636e-02	+8.008586995e-02	0.124323647	0.591818367
14563	+1.147745949e+00	-4.281920837e-02	+8.127863668e-02	0.126327255	0.591818367
14564	+1.147830148e+00	-4.325441264e-02	+8.247495225e-02	0.128330862	0.591818367
14565	+1.147915168e+00	-4.370247199e-02	+8.367469601e-02	0.130334469	0.591818367
14566	+1.148000978e+00	-4.416322923e-02	+8.487774653e-02	0.132338076	0.591818367
14567	+1.148087547e+00	-4.463652716e-02	+8.608398169e-02	0.134341683	0.591818367
14568	+1.148174845e+00	-4.512220856e-02	+8.729327866e-02	0.136345291	0.591818367
14569	+1.148262838e+00	-4.562011618e-02	+8.850551393e-02	0.138348898	0.591818367
14570	+1.148351494e+00	-4.613009276e-02	+8.972056335e-02	0.140352505	0.591818367
14571	+1.148440780e+00	-4.665198103e-02	+9.093830215e-02	0.142356112	0.591818367
14572	+1.148530660e+00	-4.718562370e-02	+9.215860495e-02	0.144359719	0.591818367
14573	+1.148621101e+00	-4.773086346e-02	+9.338134584e-02	0.146363327	0.591818367
14574	+1.148712067e+00	-4.828754297e-02	+9.460639834e-02	0.148366934	0.591818367
14575	+1.148803521e+00	-4.885550489e-02	+9.583363545e-02	0.150370541	0.591818367
14576	+1.148895428e+00	-4.943459186e-02	+9.706292972e-02	0.152374148	0.591818367
14577	+1.148987750e+00	-5.002464650e-02	+9.829415322e-02	0.154377756	0.591818367
14578	+1.149080450e+00	-5.062551142e-02	+9.952717761e-02	0.156381363	0.591818367
14579	+1.149173490e+00	-5.123702921e-02	+1.007618741e-01	0.158384970	0.591818367
14580	+1.149266831e+00	-5.185904244e-02	+1.019981137e-01	0.160388577	0.591818367
14581	+1.149360435e+00	-5.249139367e-02	+1.032357668e-01	0.162392184	0.591818367
14582	+1.149454263e+00	-5.313392545e-02	+1.044747037e-01	0.164395792	0.591818367
14583	+1.149548275e+00	-5.378648047e-02	+1.057147945e-01	0.166399399	0.591818367
14584	+1.149642432e+00	-5.444890750e-02	+1.069559123e-01	0.168403006	0.591818367
14585	+1.149736694e+00	-5.512108864e-02	+1.081979486e-01	0.170406613	0.591818367
14586	+1.149831021e+00	-5.580291940e-02	+1.094408017e-01	0.172410220	0.591818367
14587	+1.149925374e+00	-5.649429531e-02	+1.106843703e-01	0.174413828	0.591818367
14588	+1.150019712e+00	-5.719511188e-02	+1.119285526e-01	0.176417435	0.591818367
14589	+1.150113995e+00	-5.790526460e-02	+1.131732465e-01	0.178421042	0.591818367
14590	+1.150208181e+00	-5.862464894e-02	+1.144183502e-01	0.180424649	0.591818367
14591	+1.150302230e+00	-5.935316037e-02	+1.156637614e-01	0.182428257	0.591818367
14592	+1.150396102e+00	-6.009069431e-02	+1.169093780e-01	0.184431864	0.591818367
14593	+1.150489754e+00	-6.083714618e-02	+1.181550976e-01	0.186435471	0.591818367
14594	+1.150583146e+00	-6.159241138e-02	+1.194008180e-01	0.188439078	0.591818367
14595	+1.150676235e+00	-6.235638529e-02	+1.206464366e-01	0.190442685	0.591818367
14596	+1.150768981e+00	-6.312896328e-02	+1.218918512e-01	0.192446293	0.591818367
14597	+1.150861343e+00	-6.391004069e-02	+1.231369594e-01	0.194449900	0.591818367
14598	+1.150953277e+00	-6.469951285e-02	+1.243816589e-01	0.196453507	0.591818367
14599	+1.151044743e+00	-6.549727507e-02	+1.256258473e-01	0.198457114	0.591818367
14600	+1.151135698e+00	-6.630322264e-02	+1.268694225e-01	0.200460721	0.591818367
14601	+1.151226102e+00	-6.711725084e-02	+1.281122824e-01	0.202464329	0.591818367
14602	+1.151315912e+00	-6.793925494e-02	+1.293543250e-01	0.204467936	0.591818367
14603	+1.151405087e+00	-6.876913017e-02	+1.305954485e-01	0.206471543	0.591818367
14604	+1.151493585e+00	-6.960677178e-02	+1.318355511e-01	0.208475150	0.591818367
14605	+1.151581365e+00	-7.045207496e-02	+1.330745314e-01	0.210478758	0.591818367
14606	+1.151668385e+00	-7.130493494e-02	+1.343122880e-01	0.212482365	0.591818367
14607	+1.151754604e+00	-7.216524688e-02	+1.355487199e-01	0.214485972	0.591818367
14608	+1.151839981e+00	-7.303290597e-02	+1.367837261e-01	0.216489579	0.591818367
14609	+1.151924474e+00	-7.390780736e-02	+1.380172062e-01	0.218493186	0.591818367
14610	+1.152008043e+00	-7.478984620e-02	+1.392490598e-01	0.220496794	0.591818367
14611	+1.152090646e+00	-7.567891824e-02	+1.404791862e-01	0.222500401	0.591818367
14612	+1.152172239e+00	-7.657494176e-02	+1.417074575e-01	0.224504008	0.591818367
14613	+1.152252765e+00	-7.747789533e-02	+1.429336732e-01	0.226507615	0.591818367
14614	+1.152332162e+00	-7.838776819e-02	+1.441576208e-01	0.228511222	0.591818367
14615	+1.152410371e+00	-7.930454956e-02	+1.453790885e-01	0.230514830	0.591818367
14616	+1.152487332e+00	-8.022822862e-02	+1.465978659e-01	0.232518437	0.591818367
14617	+1.152562985e+00	-8.115879453e-02	+1.478137435e-01	0.234522044	0.591818367
14618	+1.152637269e+00	-8.209623642e-02	+1.490265130e-01	0.236525651	0.591818367
14619	+1.152710126e+00	-8.304054336e-02	+1.502359674e-01	0.238529259	0.591818367
14620	+1.152781494e+00	-8.399170443e-02	+1.514419011e-01	0.240532866	0.591818367
14621	+1.152851315e+00	-8.494970862e-02	+1.526441097e-01	0.242536473	0.591818367
14622	+1.152919528e+00	-8.591454494e-02	+1.538423902e-01	0.244540080	0.591818367
14623	+1.152986075e+00	-8.688620234e-02	+1.550365413e-01	0.246543687	0.591818367
14624	+1.153050896e+00	-8.786466972e-02	+1.562263629e-01	0.248547295	0.591818367
14625	+1.153113932e+00	-8.884993598e-02	+1.574116567e-01	0.250550902	0.591818367
14626	+1.153175124e+00	-8.984198996e-02	+1.585922260e-01	0.252554509	0.591818367
14627	+1.153234416e+00	-9.084082046e-02	+1.597678758e-01	0.254558116	0.591818367
14628	+1.153291747e+00	-9.184641625e-02	+1.609384128e-01	0.256561723	0.591818367
14629	+1.153347062e+00	-9.285876608e-02	+1.621036455e-01	0.258565331	0.591818367
14630	+1.153400302e+00	-9.387785863e-02	+1.632633842e-01	0.260568938	0.591818367
14631	+1.153451412e+00	-9.490368257e-02	+1.644174412e-01	0.262572545	0.591818367
14632	+1.153500334e+00	-9.593622651e-02	+1.655656306e-01	0.264576152	0.591818367
14633	+1.153547014e+00	-9.697547904e-02	+1.667077685e-01	0.266579760	0.591818367
14634	+1.153591396e+00	-9.802142869e-02	+1.678436729e-01	0.268583367	0.591818367
14635	+1.153633426e+00	-9.907406396e-02	+1.689731642e-01	0.270586974	0.591818367
14636	+1.153673048e+00	-1.001333733e-01	+1.700960646e-01	0.272590581	0.591818367
14637	+1.153710211e+00	-1.011993452e-01	+1.712121983e-01	0.274594188	0.591818367
14638	+1.153744862e+00	-1.022719679e-01	+1.723213922e-01	0.276597796	0.591818367
14639	+1.153776947e+00	-1.033512276e-01	+1.734234775e-01	0.278601403	0.591818367
14640	+1.153806429e+00	-1.044370625e-01	+1.745183486e-01	0.280605010	0.591818367
14641	+1.153833283e+00	-1.055293481e-01	+1.756059793e-01	0.282608617	0.591818367
14642	+1.153857487e+00	-1.066279559e-01	+1.766863503e-01	0.284612224	0.591818367
14643	+1.153879020e+00	-1.077327573e-01	+1.777594432e-01	0.286615832	0.591818367
14644	+1.153897861e+00	-1.088436234e-01	+1.788252404e-01	0.288619439	0.591818367
14645	+1.153913991e+00	-1.099604258e-01	+1.798837255e-01	0.290623046	0.591818367
14646	+1.153927392e+00	-1.110830357e-01	+1.809348828e-01	0.292626653	0.591818367
14647	+1.153938046e+00	-1.122113245e-01	+1.819786978e-01	0.294630261	0.591818367
14648	+1.153945936e+00	-1.133451636e-01	+1.830151567e-01	0.296633868	0.591818367
14649	+1.153951047e+00	-1.144844243e-01	+1.840442468e-01	0.298637475	0.591818367
14650	+1.153953364e+00	-1.156289781e-01	+1.850659561e-01	0.300641082	0.591818367
14651	+1.153952873e+00	-1.167786962e-01	+1.860802739e-01	0.302644689	0.591818367
14652	+1.153949561e+00	-1.179334501e-01	+1.870871898e-01	0.304648297	0.591818367
14653	+1.153943416e+00	-1.190931112e-01	+1.880866950e-01	0.306651904	0.591818367
14654	+1.153934427e+00	-1.202575509e-01	+1.890787810e-01	0.308655511	0.591818367
14655	+1.153922584e+00	-1.214266408e-01	+1.900634404e-01	0.310659118	0.591818367
14656	+1.153907877e+00	-1.226002521e-01	+1.910406668e-01	0.312662725	0.591818367
14657	+1.153890298e+00	-1.237782564e-01	+1.920104545e-01	0.314666333	0.591818367
14658	+1.153869840e+00	-1.249605253e-01	+1.929727986e-01	0.316669940	0.591818367
14659	+1.153846496e+00	-1.261469301e-01	+1.939276951e-01	0.318673547	0.591818367
14660	+1.153820260e+00	-1.273373425e-01	+1.948751409e-01	0.320677154	0.591818367
14661	+1.153791129e+00	-1.285316341e-01	+1.958151336e-01	0.322680762	0.591818367
14662	+1.153759098e+00	-1.297296763e-01	+1.967476718e-01	0.324684369	0.591818367
14663	+1.153724164e+00	-1.309313410e-01	+1.976727546e-01	0.326687976	0.591818367
14664	+1.153686327e+00	-1.321364995e-01	+1.985903823e-01	0.328691583	0.591818367
14665	+1.153645584e+00	-1.333450238e-01	+1.995005555e-01	0.330695190	0.591818367
14666	+1.153601936e+00	-1.345567855e-01	+2.004032760e-01	0.332698798	0.591818367
14667	+1.153555384e+00	-1.357716560e-01	+2.012985500e-01	0.334702405	0.591818367
14668	+1.153505934e+00	-1.369895040e-01	+2.021864205e-01	0.336706012	0.591818367
14669	+1.153453597e+00	-1.382101965e-01	+2.030669537e-01	0.338709619	0.591818367
14670	+1.153398384e+00	-1.394336006e-01	+2.039402165e-01	0.340713226	0.591818367
14671	+1.153340305e+00	-1.406595831e-01	+2.048062755e-01	0.342716834	0.591818367
14672	+1.153279372e+00	-1.418880112e-01	+2.056651975e-01	0.344720441	0.591818367
14673	+1.153215599e+00	-1.431187520e-01	+2.065170491e-01	0.346724048	0.591818367
14674	+1.153148999e+00	-1.443516727e-01	+2.073618969e-01	0.348727655	0.591818367
14675	+1.153079586e+00	-1.455866404e-01	+2.081998075e-01	0.350731263	0.591818367
14676	+1.153007375e+00	-1.468235224e-01	+2.090308471e-01	0.352734870	0.591818367
14677	+1.152932381e+00	-1.480621860e-01	+2.098550822e-01	0.354738477	0.591818367
14678	+1.152854621e+00	-1.493024986e-01	+2.106725789e-01	0.356742084	0.591818367
